@RELATION 'Music feature'
%rows=4
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
1.36939,1.3046255,2.2757754,1.8372225,3732
2.262675,1.7327999,1.9409477,3.9442363,3733
2.0221777,1.8026059,2.244592,2.264155,3734
1.7195836,1.9610653,1.9780585,2.8674417,3735
1.7925651,1.392546,2.0375903,3.860383,3736
1.5780482,1.7252455,2.8254082,2.6956873,3737
1.3512433,1.4531848,2.8015285,2.8169355,3738
2.0911748,1.6097822,2.472359,2.5877907,3739
1.5670367,2.1891673,2.2636774,3.3913982,3740
1.6862713,1.6181456,2.6541746,2.5625129,3741
1.299164,1.4605142,3.256247,3.1168435,3742
1.9780598,1.7620022,2.4661534,3.1761398,3743
1.5212475,1.5262382,1.6135507,2.3774724,3744
1.8294833,1.7249825,3.4609318,2.901117,3745
1.7208345,1.6391499,1.676767,2.5827084,3746
2.1779733,1.6152376,1.6515652,2.6133447,3747
1.7326933,1.737859,1.9893053,2.9543986,3748
1.6381422,1.8033273,2.5176597,2.3678167,3749
2.4007812,1.4783536,3.102608,2.393639,3750
1.4349153,1.8935815,2.6643326,1.9051098,3751
1.5335082,2.4603827,2.67466,2.3763607,3752
1.1860502,2.880403,3.0701149,2.6595109,3753
2.493947,2.7771657,1.8575156,3.5951731,3754
1.6712009,1.7565886,2.7916017,2.977621,3755
2.0318322,1.9669918,2.66076,2.797772,3756
1.5503016,2.0924518,2.3750875,2.2649822,3757
1.6623138,1.7580795,1.9657944,2.4019415,3758
2.3505554,1.8343663,2.1732888,2.5123634,3759
1.3578346,2.797197,2.9084365,2.3061032,3760
2.306407,2.8016078,3.5289469,2.7460878,3761
1.861276,2.975456,1.9271364,3.9364178,3762
2.3621566,2.9919262,1.758607,3.054187,3763
1.5590692,2.6383047,3.641187,2.8273435,3764
1.9025981,2.1249206,2.5810058,2.3994727,3765
1.9843745,1.7264332,2.184549,2.313438,3766
2.0987074,2.7396564,3.771936,2.1502779,3767
1.4160737,2.010773,2.0642931,3.396696,3768
1.6627789,2.554665,2.787908,2.9693015,3769
1.825145,2.180811,2.7023046,3.8068724,3770
1.823954,2.3197725,1.7583967,2.7644315,3771
1.4024621,1.9268115,2.1607378,3.2175903,3772
1.5559458,1.8723625,2.3923798,2.6323802,3773
1.5610183,2.561668,1.7426641,3.3639548,3774
1.2710185,1.9391367,2.9223518,3.2864273,3775
2.6252875,1.6808865,2.1321118,2.340421,3776
2.04497,2.1442719,1.8291901,2.6737347,3777
2.1425254,1.6317766,2.5310655,2.5811834,3778
1.8551733,1.6118536,2.0717783,2.4632509,3779
1.4359592,2.1164756,2.1241803,2.5305538,3780
1.770147,1.691585,2.159839,2.9648511,3781
2.3972456,2.4213548,1.9535099,2.9644966,3782
1.7912071,2.4233954,2.0814297,3.2857149,3783
2.0195982,1.7414678,1.8955734,2.0929184,3784
2.1388175,2.2407,1.9142213,2.578919,3785
1.8990662,2.8831477,2.8603735,2.0680888,3786
1.5493555,1.3965695,2.1708019,4.080572,3787
1.5707505,1.5499368,2.0777159,3.3062887,3788
1.5740867,2.4036145,1.8245023,2.6013975,3789
1.5864462,2.3779874,2.7621458,2.635268,3790
1.526087,1.7411495,3.3507931,2.9358807,3791
1.3274636,2.233991,2.8693595,2.1778367,3792
1.4009173,2.0099044,3.1428375,2.531075,3793
1.6209475,3.1060278,3.3115482,2.3750439,3794
1.6456534,2.037262,1.799708,2.525393,3795
1.2788137,1.8504204,1.9615045,2.1784546,3796
1.7074417,1.4894736,3.097286,2.532832,3797
1.989831,1.6316472,2.4612014,3.2209601,3798
2.7601671,1.7336375,1.8412095,2.00583,3799
2.268577,2.439935,2.3491497,3.026699,3800
1.3312728,2.7978504,2.3229656,3.8866465,3801
1.3987368,2.0318406,2.3762126,2.5808866,3802
1.6108384,2.8737254,2.0828047,2.4102874,3803
1.4024364,2.2480226,1.8619888,2.455282,3804
2.0105002,2.1254146,3.30617,2.614671,3805
1.7303574,2.3875563,3.5477288,3.325059,3806
1.6573843,1.9173585,2.8010216,2.4490564,3807
1.8446538,2.6199636,2.535156,2.1959424,3808
1.4166616,2.2951086,2.674482,3.2374418,3809
1.3299674,2.2856333,2.0794928,2.471204,3810
1.7735596,2.8301334,2.3696785,4.597841,3811
1.7695073,2.2585924,2.1944811,4.2143,3812
1.8863075,1.494654,1.9177488,2.637476,3813
2.46069,1.6574684,2.1161566,3.1819816,3814
1.481884,2.771592,2.8853774,2.9639308,3815
2.1351538,2.4931464,2.6861591,2.1513853,3816
2.8082066,1.8381906,2.2805865,2.2175064,3817
1.6778537,2.3547695,3.5258694,2.2894058,3818
2.6698618,1.5731115,1.9855192,2.932439,3819
1.7930688,2.1457188,2.5554364,2.293792,3820
1.700193,1.8362526,3.6177595,2.3396745,3821
2.4702537,1.6858435,1.7554592,3.01718,3822
2.5199068,1.9070104,2.3992336,2.051038,3823
1.4738612,3.3236892,2.5528898,2.951467,3824
1.4799484,1.3834137,1.7926826,2.9768019,3825
1.7606903,2.2146277,2.272544,2.180371,3826
1.9332532,3.0479693,2.6283321,3.329468,3827
1.4599205,1.5744905,3.733325,2.9271564,3828
1.5867327,2.0042024,1.9100746,3.010993,3829
2.2437243,1.7340815,2.918672,2.2284963,3830
2.0757878,2.1357632,1.8470757,3.5616686,3831
1.4468842,1.8300555,2.7094178,3.0543354,3832
1.7335695,2.035408,2.754852,2.9442735,3833
1.3359925,1.5981351,2.4503424,2.3926568,3834
1.6784413,2.5599363,1.8041896,3.4744384,3835
1.4281032,1.9733638,3.0574498,3.5665512,3836
1.5065074,1.5228838,2.0381052,2.1180534,3837
1.5746922,1.7365363,3.3075745,3.511251,3838
1.830073,1.9521517,2.8677115,2.6418202,3839
1.5834692,1.9544834,1.9686,2.2324364,3840
3.0519962,2.4302006,2.7302551,2.66983,3841
1.4070829,2.6781688,2.6047354,3.0194438,3842
1.6831478,2.09673,2.532784,2.4381778,3843
1.5149986,2.8167112,2.049283,2.5882423,3844
2.6071546,2.0231044,2.0295348,2.5303967,3845
1.4953319,1.9178449,1.7434973,2.8729477,3846
1.9692026,2.1708145,3.7187026,2.3347313,3847
1.6259135,2.7275684,2.3352528,2.3309064,3848
1.50906,3.1787038,2.8913968,2.9168327,3849
1.4690822,2.209342,2.3681371,2.7828267,3850
1.7541546,2.2580476,2.263976,2.4188778,3851
1.4589012,2.388978,1.9155978,3.360273,3852
1.7786981,1.6351157,2.3817935,4.957956,3853
1.9474021,1.8472824,2.4584723,3.1449213,3854
1.8561826,2.121769,2.1558757,2.65896,3855
2.150308,1.9688231,2.1185877,3.6963186,3856
1.5644723,1.5555195,2.6748972,2.1444693,3857
2.5517616,1.8073573,2.6247036,2.0304782,3858
1.8628551,1.8883166,3.871354,3.2889047,3859
1.6332096,2.3135605,2.9101157,2.3088417,3860
1.4746077,1.7172128,2.3171458,2.649878,3861
1.3953909,1.3580897,2.7925794,2.2480123,3862
1.9373947,2.562963,1.7835467,2.3299985,3863
1.2373816,2.1807225,2.8692632,2.7919939,3864
1.8625592,2.0919256,2.2999582,2.3539443,3865
2.2930377,1.4719818,2.1726863,2.03676,3866
1.8344079,2.161222,1.9177276,2.1349113,3867
1.8490372,2.2997303,2.2412624,2.7353127,3868
1.4063224,2.584576,2.0750952,2.5243511,3869
1.4106195,2.552224,1.6441997,2.5307846,3870
1.9330546,2.3079822,2.377961,2.6238716,3871
1.4599454,1.2294089,1.6318524,2.162295,3872
1.434381,1.9828886,2.216215,2.2039082,3873
